Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month ,Column1
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,9,9617," $664,755.00 "," $664,755.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,10,14845," $103,745.00 "," $103,745.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,11,3254," $19,503.00 "," $19,503.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2018,12,33615," $18,500.00 "," $18,500.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,1,3512," $21,268.00 "," $21,268.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,2,7958," $55,413.00 "," $55,413.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,3,3295," $19,854.00 "," $19,854.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,4,6730," $46,140.00 "," $46,140.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,5,1808," $11,443.00 "," $11,443.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,6,3399," $21,458.00 "," $21,458.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,7,5182," $28,873.00 "," $28,873.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,8,6376," $43,863.00 "," $43,863.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,9,1062," $6,625.00 "," $6,625.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,10,4897," $29,530.00 "," $29,530.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,11,4842," $26,054.00 "," $26,054.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2019,12,6701," $45,755.00 "," $45,755.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,1,5180," $36,020.00 "," $36,020.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,2,1256," $82,725.00 "," $82,725.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,3,4533," $24,643.00 "," $24,643.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,4,1410," $8,330.00 "," $8,330.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,5,2160," $12,820.00 "," $12,820.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,6,47615," $253,875.00 "," $253,875.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,7,5870," $40,100.00 "," $40,100.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,8,1143," $7,293.00 "," $7,293.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,9,27915," $169,315.00 "," $169,315.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,10,44145," $31,173.00 "," $31,173.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,11,3890," $26,670.00 "," $26,670.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2020,12,16775," $11,087.00 "," $11,087.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,1,44305," $311,892.00 "," $311,892.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,2,35266," $218,224.00 "," $218,224.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,3,4550," $31,020.00 "," $31,020.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,4,36883," $199,357.00 "," $199,357.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,5,35205," $193,592.00 "," $193,592.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,6,60983," $424,601.00 "," $424,601.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,7,13693," $95,882.00 "," $95,882.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,8,25705," $161,382.00 "," $161,382.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,9,29666," $186,936.00 "," $186,936.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,10,70205," $49,557.00 "," $49,557.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,11,14722," $91,391.00 "," $91,391.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2021,12,32605," $20,527.00 "," $20,527.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,1,1033," $6,681.00 "," $6,681.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,2,4475," $28,008.00 "," $28,008.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,3,1832," $11,443.00 "," $11,443.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,4,4491," $28,731.00 "," $28,731.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,5,10585," $74,456.00 "," $74,456.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,6,1959," $12,899.00 "," $12,899.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,7,4256," $28,173.00 "," $28,173.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,8,4625," $29,008.00 "," $29,008.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,9,8530," $59,920.00 "," $59,920.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,10,1943," $12,079.00 "," $12,079.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,11,5630," $35,633.00 "," $35,633.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2022,12,6510," $42,043.00 "," $42,043.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2023,1,7122," $46,018.00 "," $46,018.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2023,2,10522," $78,914.00 "," $78,914.00 "
Shampoo,Moisturizing,Nature's Harvest,Diamond Shine,South,2023,3,7034," $50,496.00 "," $50,496.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,1,3381," $23,541.00 "," $23,541.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,2,1631," $11,305.00 "," $11,305.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,3,1351," $9,422.00 "," $9,422.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,4,1400," $9,737.00 "," $9,737.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,5,2030," $14,126.00 "," $14,126.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,6,1316," $9,170.00 "," $9,170.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,7,1456," $10,108.00 "," $10,108.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,8,1407," $9,772.00 "," $9,772.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,9,1169," $8,134.00 "," $8,134.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,10,1736," $12,061.00 "," $12,061.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,11,2170," $15,071.00 "," $15,071.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2018,12,1456," $10,073.00 "," $10,073.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,1,1260," $8,729.00 "," $8,729.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,2,1736," $12,061.00 "," $12,061.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,3,1316," $9,128.00 "," $9,128.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,4,1988," $13,825.00 "," $13,825.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,5,1456," $10,094.00 "," $10,094.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,6,1386," $9,611.00 "," $9,611.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,7,994," $6,895.00 "," $6,895.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,8,1764," $12,264.00 "," $12,264.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,9,1603," $11,158.00 "," $11,158.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,10,1211," $8,456.00 "," $8,456.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,11,1246," $8,687.00 "," $8,687.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2019,12,1141," $7,924.00 "," $7,924.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,1,1512," $10,535.00 "," $10,535.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,2,1330," $9,191.00 "," $9,191.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,3,1764," $12,264.00 "," $12,264.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,4,1015," $7,091.00 "," $7,091.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,5,1386," $9,653.00 "," $9,653.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,6,1302," $9,044.00 "," $9,044.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,7,1155," $8,029.00 "," $8,029.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,8,1407," $9,828.00 "," $9,828.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,9,1407," $9,828.00 "," $9,828.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,10,1302," $9,093.00 "," $9,093.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,11,1225," $8,547.00 "," $8,547.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2020,12,2044," $14,182.00 "," $14,182.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,1,1274," $8,813.00 "," $8,813.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,2,1701," $11,816.00 "," $11,816.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,3,1491," $10,325.00 "," $10,325.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,4,1939," $13,468.00 "," $13,468.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,5,1442," $10,073.00 "," $10,073.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,6,1512," $10,542.00 "," $10,542.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,7,1603," $11,158.00 "," $11,158.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,8,1246," $8,694.00 "," $8,694.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,9,2205," $15,351.00 "," $15,351.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,10,1799," $12,558.00 "," $12,558.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,11,1225," $8,498.00 "," $8,498.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2021,12,1652," $11,501.00 "," $11,501.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,1,1477," $10,269.00 "," $10,269.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,2,1281," $8,897.00 "," $8,897.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,3,1246," $8,666.00 "," $8,666.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,4,875," $6,097.00 "," $6,097.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,5,1204," $8,337.00 "," $8,337.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,6,2023," $14,007.00 "," $14,007.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,7,1673," $11,641.00 "," $11,641.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,8,1316," $9,135.00 "," $9,135.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,9,1631," $11,410.00 "," $11,410.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,10,973," $7,091.00 "," $7,091.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,11,1470," $10,710.00 "," $10,710.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2022,12,1491," $10,822.00 "," $10,822.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2023,1,1526," $11,088.00 "," $11,088.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2023,2,1442," $10,521.00 "," $10,521.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,Center,2023,3,1281," $9,345.00 "," $9,345.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,1,623," $4,375.00 "," $4,375.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,2,441," $3,087.00 "," $3,087.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,3,378," $2,667.00 "," $2,667.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,4,427," $2,982.00 "," $2,982.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,5,1435," $9,989.00 "," $9,989.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,6,707," $4,886.00 "," $4,886.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,7,462," $3,213.00 "," $3,213.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,8,322," $2,261.00 "," $2,261.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,9,833," $5,740.00 "," $5,740.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,10,413," $2,919.00 "," $2,919.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,11,567," $3,962.00 "," $3,962.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2018,12,266," $1,834.00 "," $1,834.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,1,623," $4,354.00 "," $4,354.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,2,301," $2,079.00 "," $2,079.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,3,392," $2,737.00 "," $2,737.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,4,609," $4,228.00 "," $4,228.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,5,301," $2,128.00 "," $2,128.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,6,553," $3,815.00 "," $3,815.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,7,532," $3,661.00 "," $3,661.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,8,357," $2,457.00 "," $2,457.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,9,462," $3,248.00 "," $3,248.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,10,441," $3,059.00 "," $3,059.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,11,350," $2,380.00 "," $2,380.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2019,12,441," $3,052.00 "," $3,052.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,1,441," $3,052.00 "," $3,052.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,2,245," $1,722.00 "," $1,722.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,3,315," $2,128.00 "," $2,128.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,4,252," $1,764.00 "," $1,764.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,5,252," $1,743.00 "," $1,743.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,6,427," $3,003.00 "," $3,003.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,7,210," $1,421.00 "," $1,421.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,8,357," $2,471.00 "," $2,471.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,9,406," $2,842.00 "," $2,842.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,10,448," $3,143.00 "," $3,143.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,11,357," $2,485.00 "," $2,485.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2020,12,126, $854.00 , $854.00 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,1,483," $3,409.00 "," $3,409.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,2,70, $448.00 , $448.00 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,3,175," $1,239.00 "," $1,239.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,4,462," $3,199.00 "," $3,199.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,5,217," $1,561.00 "," $1,561.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,6,105, $693.00 , $693.00 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,7,581," $4,053.00 "," $4,053.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,8,147," $1,029.00 "," $1,029.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,9,140, $973.00 , $973.00 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,10,210," $1,477.00 "," $1,477.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,11,175," $1,190.00 "," $1,190.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2021,12,210," $1,477.00 "," $1,477.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,1,182," $1,316.00 "," $1,316.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,2,315," $2,198.00 "," $2,198.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,3,462," $3,178.00 "," $3,178.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,4,196," $1,351.00 "," $1,351.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,5,175," $1,239.00 "," $1,239.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,6,322," $2,240.00 "," $2,240.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,7,644," $4,480.00 "," $4,480.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,8,707," $4,872.00 "," $4,872.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,9,609," $4,242.00 "," $4,242.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,10,287," $2,100.00 "," $2,100.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,11,182," $1,337.00 "," $1,337.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2022,12,217," $1,603.00 "," $1,603.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2023,1,315," $2,261.00 "," $2,261.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2023,2,427," $3,122.00 "," $3,122.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,North,2023,3,287," $2,135.00 "," $2,135.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,1,105, $728.00 , $728.00 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,2,245," $1,701.00 "," $1,701.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,3,161," $1,134.00 "," $1,134.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,4,280," $1,967.00 "," $1,967.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,5,231," $1,568.00 "," $1,568.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,6,245," $1,708.00 "," $1,708.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,7,336," $2,366.00 "," $2,366.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,9,336," $2,310.00 "," $2,310.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,10,210," $1,407.00 "," $1,407.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,11,280," $1,904.00 "," $1,904.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2018,12,175," $1,204.00 "," $1,204.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,1,392," $2,702.00 "," $2,702.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,2,315," $2,170.00 "," $2,170.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,3,875," $6,062.00 "," $6,062.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,4,140, $924.00 , $924.00 
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,5,441," $3,059.00 "," $3,059.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,6,406," $2,842.00 "," $2,842.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,7,357," $2,520.00 "," $2,520.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,8,350," $2,436.00 "," $2,436.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,9,413," $2,919.00 "," $2,919.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,10,644," $4,529.00 "," $4,529.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,11,175," $1,239.00 "," $1,239.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2019,12,392," $2,723.00 "," $2,723.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2020,1,462," $3,248.00 "," $3,248.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2020,2,357," $2,457.00 "," $2,457.00 "
Shampoo,Moisturizing,Opulent Beauty Co.,CitrusBurst,South,2020,3,511," $3,514.00 "," $3,514.00 "
